symbol,assetType,exchange,canonicalName,aliases,sector
ONCSM,STOCK,BIST,ONCOSEM ONKOLOJ?K S?STEMLER SANAY? VE T?CARET A.?.,ONCSM|ONCOSEM ONKOLOJ?K S?STEMLER SANAY? VE T?CARET A.?.,Unknown
ORCAY,STOCK,BIST,ORÇAY ORTAKÖY ÇAY SANAY? VE T?CARET A.?.,ORCAY|ORÇAY ORTAKÖY ÇAY SANAY? VE T?CARET A.?.|ORCAY ORTAKOY CAY SANAY? VE T?CARET A.?.,Unknown
ORGE,STOCK,BIST,ORGE ENERJ? ELEKTR?K TAAHHÜT A.?.,ORGE|ORGE ENERJ? ELEKTR?K TAAHHÜT A.?.|ORGE ENERJ? ELEKTR?K TAAHHUT A.?.,Unknown
ORMA,STOCK,BIST,ORMA ORMAN MAHSULLER? ?NTEGRE SANAY? VE T?CARET A.?.,ORMA|ORMA ORMAN MAHSULLER? ?NTEGRE SANAY? VE T?CARET A.?.,Unknown
OSMEN,STOCK,BIST,OSMANLI YATIRIM MENKUL DE?ERLER A.?.,OSMEN|OSMANLI YATIRIM MENKUL DE?ERLER A.?.,Unknown
OSTIM,STOCK,BIST,OST?M ENDÜSTR?YEL YATIRIMLAR VE ??LETME A.?.,OSTIM|OST?M ENDÜSTR?YEL YATIRIMLAR VE ??LETME A.?.|OST?M ENDUSTR?YEL YATIRIMLAR VE ??LETME A.?.,Unknown
OTKAR,STOCK,BIST,OTOKAR OTOMOT?V VE SAVUNMA SANAY? A.?.,OTKAR|OTOKAR OTOMOT?V VE SAVUNMA SANAY? A.?.,Unknown
OTTO,STOCK,BIST,OTTO HOLD?NG A.?.,OTTO|OTTO HOLD?NG A.?.,Unknown
OYAKC,STOCK,BIST,OYAK Ç?MENTO FABR?KALARI A.?.,OYAKC|OYAK Ç?MENTO FABR?KALARI A.?.|OYAK C?MENTO FABR?KALARI A.?.,Unknown
OYAYO,STOCK,BIST,OYAK YATIRIM ORTAKLI?I A.?.,OYAYO|OYAK YATIRIM ORTAKLI?I A.?.,Unknown
OYLUM,STOCK,BIST,OYLUM SINA? YATIRIMLAR A.?.,OYLUM|OYLUM SINA? YATIRIMLAR A.?.,Unknown
OYYAT,STOCK,BIST,OYAK YATIRIM MENKUL DE?ERLER A.?.,OYYAT|OYAK YATIRIM MENKUL DE?ERLER A.?.,Unknown
OZGYO,STOCK,BIST,ÖZDER?C? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,OZGYO|ÖZDER?C? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.|OZDER?C? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
OZKGY,STOCK,BIST,ÖZAK GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,OZKGY|ÖZAK GAYR?MENKUL YATIRIM ORTAKLI?I A.?.|OZAK GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
OZRDN,STOCK,BIST,ÖZERDEN AMBALAJ SANAY? A.?.,OZRDN|ÖZERDEN AMBALAJ SANAY? A.?.|OZERDEN AMBALAJ SANAY? A.?.,Unknown
OZSUB,STOCK,BIST,ÖZSU BALIK ÜRET?M A.?.,OZSUB|ÖZSU BALIK ÜRET?M A.?.|OZSU BALIK URET?M A.?.,Unknown
PAGYO,STOCK,BIST,PANORA GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,PAGYO|PANORA GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
PAMEL,STOCK,BIST,PAMEL YEN?LENEB?L?R ELEKTR?K ÜRET?M A.?.,PAMEL|PAMEL YEN?LENEB?L?R ELEKTR?K ÜRET?M A.?.|PAMEL YEN?LENEB?L?R ELEKTR?K URET?M A.?.,Unknown
PAPIL,STOCK,BIST,PAP?LON SAVUNMA TEKNOLOJ? VE T?CARET A.?.,PAPIL|PAP?LON SAVUNMA TEKNOLOJ? VE T?CARET A.?.,Unknown
PARSN,STOCK,BIST,PARSAN MAK?NA PARÇALARI SANAY?? A.?.,PARSN|PARSAN MAK?NA PARÇALARI SANAY?? A.?.|PARSAN MAK?NA PARCALARI SANAY?? A.?.,Unknown
PASEU,STOCK,BIST,PAS?F?K EURAS?A LOJ?ST?K DI? T?CARET A.?.,PASEU|PAS?F?K EURAS?A LOJ?ST?K DI? T?CARET A.?.,Unknown
PCILT,STOCK,BIST,PC ?LET???M VE MEDYA H?ZMETLER? SANAY? T?CARET A.?.,PCILT|PC ?LET???M VE MEDYA H?ZMETLER? SANAY? T?CARET A.?.,Unknown
PEGYO,STOCK,BIST,PERA GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,PEGYO|PERA GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
PEKGY,STOCK,BIST,PEKER GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,PEKGY|PEKER GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
PENGD,STOCK,BIST,PENGUEN GIDA SANAY? A.?.,PENGD|PENGUEN GIDA SANAY? A.?.,Unknown
PENTA,STOCK,BIST,PENTA TEKNOLOJ? ÜRÜNLER? DA?ITIM T?CARET A.?.,PENTA|PENTA TEKNOLOJ? ÜRÜNLER? DA?ITIM T?CARET A.?.|PENTA TEKNOLOJ? URUNLER? DA?ITIM T?CARET A.?.,Unknown
PETKM,STOCK,BIST,PETK?M PETROK?MYA HOLD?NG A.?.,PETKM|PETK?M PETROK?MYA HOLD?NG A.?.,Unknown
PETUN,STOCK,BIST,PINAR ENTEGRE ET VE UN SANAY?? A.?.,PETUN|PINAR ENTEGRE ET VE UN SANAY?? A.?.,Unknown
PGSUS,STOCK,BIST,PEGASUS HAVA TA?IMACILI?I A.?.,PGSUS|PEGASUS HAVA TA?IMACILI?I A.?.|Pegasus|Pegasus Hava Yolları|Pegasus Hava Yollari,Unknown
PINSU,STOCK,BIST,PINAR SU VE ?ÇECEK SANAY? VE T?CARET A.?.,PINSU|PINAR SU VE ?ÇECEK SANAY? VE T?CARET A.?.|PINAR SU VE ?CECEK SANAY? VE T?CARET A.?.,Unknown
PKART,STOCK,BIST,PLAST?KKART AKILLI KART ?LET???M S?STEMLER? SANAY? VE T?CARET A.?.,PKART|PLAST?KKART AKILLI KART ?LET???M S?STEMLER? SANAY? VE T?CARET A.?.,Unknown
PKENT,STOCK,BIST,PETROKENT TUR?ZM A.?.,PKENT|PETROKENT TUR?ZM A.?.,Unknown
PLTUR,STOCK,BIST,PLATFORM TUR?ZM TA?IMACILIK GIDA ?N?AAT TEM?ZL?K H?ZMETLER? SANAY? VE T?CARET A.?.,PLTUR|PLATFORM TUR?ZM TA?IMACILIK GIDA ?N?AAT TEM?ZL?K H?ZMETLER? SANAY? VE T?CARET A.?.,Unknown
PNLSN,STOCK,BIST,PANELSAN ÇATI CEPHE S?STEMLER? SANAY? VE T?CARET A.?.,PNLSN|PANELSAN ÇATI CEPHE S?STEMLER? SANAY? VE T?CARET A.?.|PANELSAN CATI CEPHE S?STEMLER? SANAY? VE T?CARET A.?.,Unknown
PNSUT,STOCK,BIST,PINAR SÜT MAMULLER? SANAY?? A.?.,PNSUT|PINAR SÜT MAMULLER? SANAY?? A.?.|PINAR SUT MAMULLER? SANAY?? A.?.,Unknown
POLHO,STOCK,BIST,POL?SAN HOLD?NG A.?.,POLHO|POL?SAN HOLD?NG A.?.,Unknown
POLTK,STOCK,BIST,POL?TEKN?K METAL SANAY? VE T?CARET A.?.,POLTK|POL?TEKN?K METAL SANAY? VE T?CARET A.?.,Unknown
PRDGS,STOCK,BIST,PARDUS G?R???M SERMAYES? YATIRIM ORTAKLI?I A.?.,PRDGS|PARDUS G?R???M SERMAYES? YATIRIM ORTAKLI?I A.?.,Unknown
PRKAB,STOCK,BIST,TÜRK PRYSM?AN KABLO VE S?STEMLER? A.?.,PRKAB|TÜRK PRYSM?AN KABLO VE S?STEMLER? A.?.|TURK PRYSM?AN KABLO VE S?STEMLER? A.?.,Unknown
PRKME,STOCK,BIST,PARK ELEKTR?K ÜRET?M MADENC?L?K SANAY? VE T?CARET A.?.,PRKME|PARK ELEKTR?K ÜRET?M MADENC?L?K SANAY? VE T?CARET A.?.|PARK ELEKTR?K URET?M MADENC?L?K SANAY? VE T?CARET A.?.,Unknown
PRZMA,STOCK,BIST,PR?ZMA PRES MATBAACILIK YAYINCILIK SANAY? VE T?CARET A.?.,PRZMA|PR?ZMA PRES MATBAACILIK YAYINCILIK SANAY? VE T?CARET A.?.,Unknown
PSDTC,STOCK,BIST,PERGAMON STATUS DI? T?CARET A.?.,PSDTC|PERGAMON STATUS DI? T?CARET A.?.,Unknown
PSGYO,STOCK,BIST,PAS?F?K GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,PSGYO|PAS?F?K GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
QNBFB,STOCK,BIST,QNB F?NANSBANK A.?.,QNBFB|QNB F?NANSBANK A.?.,Unknown
QNBFL,STOCK,BIST,QNB F?NANS F?NANSAL K?RALAMA A.?.,QNBFL|QNB F?NANS F?NANSAL K?RALAMA A.?.,Unknown
QUAGR,STOCK,BIST,QUA GRANITE HAYAL YAPI VE ÜRÜNLER? SANAY? T?CARET A.?.,QUAGR|QUA GRANITE HAYAL YAPI VE ÜRÜNLER? SANAY? T?CARET A.?.|QUA GRANITE HAYAL YAPI VE URUNLER? SANAY? T?CARET A.?.,Unknown
RALYH,STOCK,BIST,RAL YATIRIM HOLD?NG A.?.,RALYH|RAL YATIRIM HOLD?NG A.?.,Unknown
RAYSG,STOCK,BIST,RAY S?GORTA A.?.,RAYSG|RAY S?GORTA A.?.,Unknown
REEDR,STOCK,BIST,REEDER TEKNOLOJ? SANAY? VE T?CARET A.?.,REEDR|REEDER TEKNOLOJ? SANAY? VE T?CARET A.?.,Unknown
RNPOL,STOCK,BIST,RA?NBOW POL?KARBONAT SANAY? T?CARET A.?.,RNPOL|RA?NBOW POL?KARBONAT SANAY? T?CARET A.?.,Unknown
RODRG,STOCK,BIST,RODR?GO TEKST?L SANAY? VE T?CARET A.?.,RODRG|RODR?GO TEKST?L SANAY? VE T?CARET A.?.,Unknown
RTALB,STOCK,BIST,RTA LABORATUVARLARI B?YOLOJ?K ÜRÜNLER ?LAÇ VE MAK?NE SANAY? T?CARET A.?.,RTALB|RTA LABORATUVARLARI B?YOLOJ?K ÜRÜNLER ?LAÇ VE MAK?NE SANAY? T?CARET A.?.|RTA LABORATUVARLARI B?YOLOJ?K URUNLER ?LAC VE MAK?NE SANAY? T?CARET A.?.,Unknown
RUBNS,STOCK,BIST,RUBEN?S TEKST?L SANAY? T?CARET A.?.,RUBNS|RUBEN?S TEKST?L SANAY? T?CARET A.?.,Unknown
RYGYO,STOCK,BIST,REYSA? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,RYGYO|REYSA? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
RYSAS,STOCK,BIST,REYSA? TA?IMACILIK VE LOJ?ST?K T?CARET A.?.,RYSAS|REYSA? TA?IMACILIK VE LOJ?ST?K T?CARET A.?.,Unknown
SAFKR,STOCK,BIST,SAFKAR EGE SO?UTMACILIK KL?MA SO?UK HAVA TES?SLER? ?HRACAT ?THALAT SANAY? VE T?CARET A.?.,SAFKR|SAFKAR EGE SO?UTMACILIK KL?MA SO?UK HAVA TES?SLER? ?HRACAT ?THALAT SANAY? VE T?CARET A.?.,Unknown
SAHOL,STOCK,BIST,HACI ÖMER SABANCI HOLD?NG A.?.,SAHOL|HACI ÖMER SABANCI HOLD?NG A.?.|HACI OMER SABANCI HOLD?NG A.?.|Sabancı Holding|Sabanci Holding|Sabancı|Sabanci,Unknown
SAMAT,STOCK,BIST,SARAY MATBAACILIK KA?ITÇILIK KIRTAS?YEC?L?K T?CARET VE SANAY? A.?.,SAMAT|SARAY MATBAACILIK KA?ITÇILIK KIRTAS?YEC?L?K T?CARET VE SANAY? A.?.|SARAY MATBAACILIK KA?ITCILIK KIRTAS?YEC?L?K T?CARET VE SANAY? A.?.,Unknown
SANEL,STOCK,BIST,SAN-EL MÜHEND?SL?K ELEKTR?K TAAHHÜT SANAY? VE T?CARET A.?.,SANEL|SAN-EL MÜHEND?SL?K ELEKTR?K TAAHHÜT SANAY? VE T?CARET A.?.|SAN-EL MUHEND?SL?K ELEKTR?K TAAHHUT SANAY? VE T?CARET A.?.,Unknown
SANFM,STOCK,BIST,SAN?FOAM ENDÜSTR? VE TÜKET?M ÜRÜNLER? SANAY? T?CARET A.?.,SANFM|SAN?FOAM ENDÜSTR? VE TÜKET?M ÜRÜNLER? SANAY? T?CARET A.?.|SAN?FOAM ENDUSTR? VE TUKET?M URUNLER? SANAY? T?CARET A.?.,Unknown
SANKO,STOCK,BIST,SANKO PAZARLAMA ?THALAT ?HRACAT A.?.,SANKO|SANKO PAZARLAMA ?THALAT ?HRACAT A.?.,Unknown
SARKY,STOCK,BIST,SARKUYSAN ELEKTROL?T?K BAKIR SANAY? VE T?CARET A.?.,SARKY|SARKUYSAN ELEKTROL?T?K BAKIR SANAY? VE T?CARET A.?.,Unknown
SASA,STOCK,BIST,SASA POLYESTER SANAY? A.?.,SASA|SASA POLYESTER SANAY? A.?.,Unknown
SAYAS,STOCK,BIST,SAY YEN?LENEB?L?R ENERJ? EK?PMANLARI SANAY? VE T?CARET A.?.,SAYAS|SAY YEN?LENEB?L?R ENERJ? EK?PMANLARI SANAY? VE T?CARET A.?.,Unknown
SDTTR,STOCK,BIST,SDT UZAY VE SAVUNMA TEKNOLOJ?LER? A.?.,SDTTR|SDT UZAY VE SAVUNMA TEKNOLOJ?LER? A.?.,Unknown
SEGYO,STOCK,BIST,?EKER GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,SEGYO|?EKER GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
SEKFK,STOCK,BIST,?EKER F?NANSAL K?RALAMA A.?.,SEKFK|?EKER F?NANSAL K?RALAMA A.?.,Unknown
SEKUR,STOCK,BIST,SEKURO PLAST?K AMBALAJ SANAY? A.?.,SEKUR|SEKURO PLAST?K AMBALAJ SANAY? A.?.,Unknown
SELEC,STOCK,BIST,SELÇUK ECZA DEPOSU T?CARET VE SANAY? A.?.,SELEC|SELÇUK ECZA DEPOSU T?CARET VE SANAY? A.?.|SELCUK ECZA DEPOSU T?CARET VE SANAY? A.?.,Unknown
SELGD,STOCK,BIST,SELÇUK GIDA ENDÜSTR? ?HRACAT ?THALAT A.?.,SELGD|SELÇUK GIDA ENDÜSTR? ?HRACAT ?THALAT A.?.|SELCUK GIDA ENDUSTR? ?HRACAT ?THALAT A.?.,Unknown
SELVA,STOCK,BIST,SELVA GIDA SANAY? A.?.,SELVA|SELVA GIDA SANAY? A.?.,Unknown
SEYKM,STOCK,BIST,SEY?TLER K?MYA SANAY? A.?.,SEYKM|SEY?TLER K?MYA SANAY? A.?.,Unknown
SILVR,STOCK,BIST,S?LVERL?NE ENDÜSTR? VE T?CARET A.?.,SILVR|S?LVERL?NE ENDÜSTR? VE T?CARET A.?.|S?LVERL?NE ENDUSTR? VE T?CARET A.?.,Unknown
SISE,STOCK,BIST,TÜRK?YE ???E VE CAM FABR?KALARI A.?.,SISE|TÜRK?YE ???E VE CAM FABR?KALARI A.?.|TURK?YE ???E VE CAM FABR?KALARI A.?.|Şişecam|Sisecam|Türkiye Şişe ve Cam|Turkiye Sise ve Cam,Unknown
SKBNK,STOCK,BIST,?EKERBANK T.A.?.,SKBNK|?EKERBANK T.A.?.,Unknown
SKTAS,STOCK,BIST,SÖKTA? TEKST?L SANAY? VE T?CARET A.?.,SKTAS|SÖKTA? TEKST?L SANAY? VE T?CARET A.?.|SOKTA? TEKST?L SANAY? VE T?CARET A.?.,Unknown
SMART,STOCK,BIST,SMART?KS YAZILIM A.?.,SMART|SMART?KS YAZILIM A.?.,Unknown
SMRTG,STOCK,BIST,SMART GÜNE? ENERJ?S? TEKNOLOJ?LER? ARA?TIRMA GEL??T?RME ÜRET?M SANAY? VE T?CARET A.?.,SMRTG|SMART GÜNE? ENERJ?S? TEKNOLOJ?LER? ARA?TIRMA GEL??T?RME ÜRET?M SANAY? VE T?CARET A.?.|SMART GUNE? ENERJ?S? TEKNOLOJ?LER? ARA?TIRMA GEL??T?RME URET?M SANAY? VE T?CARET A.?.,Unknown
SNGYO,STOCK,BIST,S?NPA? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,SNGYO|S?NPA? GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
SNICA,STOCK,BIST,SAN?CA ISI SANAY? A.?.,SNICA|SAN?CA ISI SANAY? A.?.,Unknown
SNKRN,STOCK,BIST,SENKRON S?BER GÜVENL?K YAZILIM VE B?L???M ÇÖZÜMLER? A.?.,SNKRN|SENKRON S?BER GÜVENL?K YAZILIM VE B?L???M ÇÖZÜMLER? A.?.|SENKRON S?BER GUVENL?K YAZILIM VE B?L???M COZUMLER? A.?.,Unknown
SNPAM,STOCK,BIST,SÖNMEZ PAMUKLU SANAY?? A.?.,SNPAM|SÖNMEZ PAMUKLU SANAY?? A.?.|SONMEZ PAMUKLU SANAY?? A.?.,Unknown
SODSN,STOCK,BIST,SODA? SODYUM SANAY?? A.?.,SODSN|SODA? SODYUM SANAY?? A.?.,Unknown
SOKE,STOCK,BIST,SÖKE DE??RMENC?L?K SANAY? VE T?CARET A.?.,SOKE|SÖKE DE??RMENC?L?K SANAY? VE T?CARET A.?.|SOKE DE??RMENC?L?K SANAY? VE T?CARET A.?.,Unknown
SOKM,STOCK,BIST,?OK MARKETLER T?CARET A.?.,SOKM|?OK MARKETLER T?CARET A.?.,Unknown
SONME,STOCK,BIST,SÖNMEZ F?LAMENT SENTET?K ?PL?K VE ELYAF SANAY? A.?.,SONME|SÖNMEZ F?LAMENT SENTET?K ?PL?K VE ELYAF SANAY? A.?.|SONMEZ F?LAMENT SENTET?K ?PL?K VE ELYAF SANAY? A.?.,Unknown
SRVGY,STOCK,BIST,SERVET GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,SRVGY|SERVET GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
SUMAS,STOCK,BIST,SUMA? SUN? TAHTA VE MOB?LYA SANAY? A.?.,SUMAS|SUMA? SUN? TAHTA VE MOB?LYA SANAY? A.?.,Unknown
SUNTK,STOCK,BIST,SUN TEKST?L SANAY? VE T?CARET A.?.,SUNTK|SUN TEKST?L SANAY? VE T?CARET A.?.,Unknown
SUWEN,STOCK,BIST,SUWEN TEKST?L SANAY? PAZARLAMA A.?.,SUWEN|SUWEN TEKST?L SANAY? PAZARLAMA A.?.,Unknown
TARKM,STOCK,BIST,TARK?M B?TK? KORUMA SANAY? VE T?CARET A.?.,TARKM|TARK?M B?TK? KORUMA SANAY? VE T?CARET A.?.,Unknown
TATEN,STOCK,BIST,TATLIPINAR ENERJ? ÜRET?M A.?.,TATEN|TATLIPINAR ENERJ? ÜRET?M A.?.|TATLIPINAR ENERJ? URET?M A.?.,Unknown
TATGD,STOCK,BIST,TAT GIDA SANAY? A.?.,TATGD|TAT GIDA SANAY? A.?.,Unknown
TAVHL,STOCK,BIST,TAV HAVAL?MANLARI HOLD?NG A.?.,TAVHL|TAV HAVAL?MANLARI HOLD?NG A.?.,Unknown
TBORG,STOCK,BIST,TÜRK TUBORG B?RA VE MALT SANAY?? A.?.,TBORG|TÜRK TUBORG B?RA VE MALT SANAY?? A.?.|TURK TUBORG B?RA VE MALT SANAY?? A.?.,Unknown
TCELL,STOCK,BIST,TURKCELL ?LET???M H?ZMETLER? A.?.,TCELL|TURKCELL ?LET???M H?ZMETLER? A.?.|Turkcell,Unknown
TDGYO,STOCK,BIST,TREND GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,TDGYO|TREND GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
TEKTU,STOCK,BIST,TEK-ART ?N?AAT T?CARET TUR?ZM SANAY? VE YATIRIMLAR A.?.,TEKTU|TEK-ART ?N?AAT T?CARET TUR?ZM SANAY? VE YATIRIMLAR A.?.,Unknown
TERA,STOCK,BIST,TERA YATIRIM MENKUL DE?ERLER A.?.,TERA|TERA YATIRIM MENKUL DE?ERLER A.?.,Unknown
TETMT,STOCK,BIST,TETAMAT GIDA YATIRIMLARI A.?.,TETMT|TETAMAT GIDA YATIRIMLARI A.?.,Unknown
TEZOL,STOCK,BIST,EUROPAP TEZOL KA?IT SANAY? VE T?CARET A.?.,TEZOL|EUROPAP TEZOL KA?IT SANAY? VE T?CARET A.?.,Unknown
TGSAS,STOCK,BIST,TGS DI? T?CARET A.?.,TGSAS|TGS DI? T?CARET A.?.,Unknown
THYAO,STOCK,BIST,TÜRK HAVA YOLLARI A.O.,THYAO|TÜRK HAVA YOLLARI A.O.|TURK HAVA YOLLARI A.O.|THY|Türk Hava Yolları|Turk Hava Yollari|Turkish Airlines,Unknown
TKFEN,STOCK,BIST,TEKFEN HOLD?NG A.?.,TKFEN|TEKFEN HOLD?NG A.?.,Unknown
TKNSA,STOCK,BIST,TEKNOSA ?Ç VE DI? T?CARET A.?.,TKNSA|TEKNOSA ?Ç VE DI? T?CARET A.?.|TEKNOSA ?C VE DI? T?CARET A.?.,Unknown
TLMAN,STOCK,BIST,TRABZON L?MAN ??LETMEC?L??? A.?.,TLMAN|TRABZON L?MAN ??LETMEC?L??? A.?.,Unknown
TMPOL,STOCK,BIST,TEMAPOL POL?MER PLAST?K VE ?N?AAT SANAY? T?CARET A.?.,TMPOL|TEMAPOL POL?MER PLAST?K VE ?N?AAT SANAY? T?CARET A.?.,Unknown
TMSN,STOCK,BIST,TÜMOSAN MOTOR VE TRAKTÖR SANAY? A.?.,TMSN|TÜMOSAN MOTOR VE TRAKTÖR SANAY? A.?.|TUMOSAN MOTOR VE TRAKTOR SANAY? A.?.,Unknown
TNZTP,STOCK,BIST,TAPD? OKS?JEN ÖZEL SA?LIK VE E??T?M H?ZMETLER? SANAY? T?CARET A.?.,TNZTP|TAPD? OKS?JEN ÖZEL SA?LIK VE E??T?M H?ZMETLER? SANAY? T?CARET A.?.|TAPD? OKS?JEN OZEL SA?LIK VE E??T?M H?ZMETLER? SANAY? T?CARET A.?.,Unknown
TOASO,STOCK,BIST,TOFA? TÜRK OTOMOB?L FABR?KASI A.?.,TOASO|TOFA? TÜRK OTOMOB?L FABR?KASI A.?.|TOFA? TURK OTOMOB?L FABR?KASI A.?.,Unknown
TRCAS,STOCK,BIST,TURCAS PETROL A.?.,TRCAS|TURCAS PETROL A.?.,Unknown
TRGYO,STOCK,BIST,TORUNLAR GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,TRGYO|TORUNLAR GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
TRILC,STOCK,BIST,TURK ?LAÇ VE SERUM SANAY? A.?.,TRILC|TURK ?LAÇ VE SERUM SANAY? A.?.|TURK ?LAC VE SERUM SANAY? A.?.,Unknown
TSGYO,STOCK,BIST,TSKB GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,TSGYO|TSKB GAYR?MENKUL YATIRIM ORTAKLI?I A.?.,Unknown
TSKB,STOCK,BIST,TÜRK?YE SINA? KALKINMA BANKASI A.?.,TSKB|TÜRK?YE SINA? KALKINMA BANKASI A.?.|TURK?YE SINA? KALKINMA BANKASI A.?.,Unknown
TTKOM,STOCK,BIST,TÜRK TELEKOMÜN?KASYON A.?.,TTKOM|TÜRK TELEKOMÜN?KASYON A.?.|TURK TELEKOMUN?KASYON A.?.|Türk Telekom|Turk Telekom|TTNET,Unknown
TTRAK,STOCK,BIST,TÜRK TRAKTÖR VE Z?RAAT MAK?NELER? A.?.,TTRAK|TÜRK TRAKTÖR VE Z?RAAT MAK?NELER? A.?.|TURK TRAKTOR VE Z?RAAT MAK?NELER? A.?.,Unknown
TUCLK,STOCK,BIST,TU?ÇEL?K ALÜM?NYUM VE METAL MAMÜLLER? SANAY? VE T?CARET A.?.,TUCLK|TU?ÇEL?K ALÜM?NYUM VE METAL MAMÜLLER? SANAY? VE T?CARET A.?.|TU?CEL?K ALUM?NYUM VE METAL MAMULLER? SANAY? VE T?CARET A.?.,Unknown
TUKAS,STOCK,BIST,TUKA? GIDA SANAY? VE T?CARET A.?.,TUKAS|TUKA? GIDA SANAY? VE T?CARET A.?.,Unknown
TUPRS,STOCK,BIST,TÜPRA?-TÜRK?YE PETROL RAF?NER?LER? A.?.,TUPRS|TÜPRA?-TÜRK?YE PETROL RAF?NER?LER? A.?.|TUPRA?-TURK?YE PETROL RAF?NER?LER? A.?.|Tüpraş|Tupras|Türkiye Petrol Rafinerileri|Turkiye Petrol Rafinerileri,Unknown
TUREX,STOCK,BIST,TUREKS TUR?ZM TA?IMACILIK A.?.,TUREX|TUREKS TUR?ZM TA?IMACILIK A.?.,Unknown
TURGG,STOCK,BIST,TÜRKER PROJE GAYR?MENKUL VE YATIRIM GEL??T?RME A.?.,TURGG|TÜRKER PROJE GAYR?MENKUL VE YATIRIM GEL??T?RME A.?.|TURKER PROJE GAYR?MENKUL VE YATIRIM GEL??T?RME A.?.,Unknown
TURSG,STOCK,BIST,TÜRK?YE S?GORTA A.?.,TURSG|TÜRK?YE S?GORTA A.?.|TURK?YE S?GORTA A.?.,Unknown
UFUK,STOCK,BIST,UFUK YATIRIM YÖNET?M VE GAYR?MENKUL A.?.,UFUK|UFUK YATIRIM YÖNET?M VE GAYR?MENKUL A.?.|UFUK YATIRIM YONET?M VE GAYR?MENKUL A.?.,Unknown
ULAS,STOCK,BIST,ULA?LAR TUR?ZM ENERJ? TARIM GIDA VE ?N?AAT YATIRIMLARI A.?.,ULAS|ULA?LAR TUR?ZM ENERJ? TARIM GIDA VE ?N?AAT YATIRIMLARI A.?.,Unknown
ULKER,STOCK,BIST,ÜLKER B?SKÜV? SANAY? A.?.,ULKER|ÜLKER B?SKÜV? SANAY? A.?.|ULKER B?SKUV? SANAY? A.?.,Unknown
ULUFA,STOCK,BIST,ULUSAL FAKTOR?NG A.?.,ULUFA|ULUSAL FAKTOR?NG A.?.,Unknown
ULUSE,STOCK,BIST,ULUSOY ELEKTR?K ?MALAT TAAHHÜT VE T?CARET A.?.,ULUSE|ULUSOY ELEKTR?K ?MALAT TAAHHÜT VE T?CARET A.?.|ULUSOY ELEKTR?K ?MALAT TAAHHUT VE T?CARET A.?.,Unknown
ULUUN,STOCK,BIST,ULUSOY UN SANAY? VE T?CARET A.?.,ULUUN|ULUSOY UN SANAY? VE T?CARET A.?.,Unknown
UMPAS,STOCK,BIST,UMPA? HOLD?NG A.?.,UMPAS|UMPA? HOLD?NG A.?.,Unknown
UNLU,STOCK,BIST,ÜNLÜ YATIRIM HOLD?NG A.?.,UNLU|ÜNLÜ YATIRIM HOLD?NG A.?.|UNLU YATIRIM HOLD?NG A.?.,Unknown
USAK,STOCK,BIST,U?AK SERAM?K SANAY? A.?.,USAK|U?AK SERAM?K SANAY? A.?.,Unknown
UZERB,STOCK,BIST,UZERTA? BOYA SANAY? T?CARET VE YATIRIM A.?.,UZERB|UZERTA? BOYA SANAY? T?CARET VE YATIRIM A.?.,Unknown
VAKBN,STOCK,BIST,TÜRK?YE VAKIFLAR BANKASI T.A.O.,VAKBN|TÜRK?YE VAKIFLAR BANKASI T.A.O.|TURK?YE VAKIFLAR BANKASI T.A.O.|Vakıfbank|Vakifbank|Vakıf Bank|Vakif Bank,Unknown
VAKFN,STOCK,BIST,VAKIF F?NANSAL K?RALAMA A.?.,VAKFN|VAKIF F?NANSAL K?RALAMA A.?.,Unknown
VAKKO,STOCK,BIST,VAKKO TEKST?L VE HAZIR G?Y?M SANAY? ??LETMELER? A.?.,VAKKO|VAKKO TEKST?L VE HAZIR G?Y?M SANAY? ??LETMELER? A.?.,Unknown
